chave,numero,serie,cod_sit,data,valor_total,tem_itens,tem_combustivel,combustiveis,litros_total,valor_itens_combustivel
32230203811983000134650020010699281193708934,1069928,002,00,2023-02-14,"612,27",nao,nao,,,
32230203811983000134650020010699291508682020,1069929,002,00,2023-02-14,200,nao,nao,,,
32230203811983000134650020010699301211666213,1069930,002,00,2023-02-14,"300,04",nao,nao,,,
32230203811983000134650020010699311471982856,1069931,002,00,2023-02-14,"259,41",nao,nao,,,
32230203811983000134650020010699321227179699,1069932,002,00,2023-02-14,80,nao,nao,,,
32230203811983000134650020010699331548532145,1069933,002,00,2023-02-14,"355,55",nao,nao,,,
32230203811983000134650020010699341313616885,1069934,002,00,2023-02-14,"434,99",nao,nao,,,
32230203811983000134650020010699351462642788,1069935,002,00,2023-02-14,300,nao,nao,,,
32230203811983000134650020010699361850821547,1069936,002,00,2023-02-14,"43,51",nao,nao,,,
32230203811983000134650020010699371567223135,1069937,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010699381032632827,1069938,002,00,2023-02-14,60,nao,nao,,,
32230203811983000134650020010699391123973993,1069939,002,00,2023-02-14,"540,23",nao,nao,,,
32230203811983000134650020010699401015938938,1069940,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010699411625259721,1069941,002,00,2023-02-14,"250,06",nao,nao,,,
32230203811983000134650020010699421168822159,1069942,002,00,2023-02-14,"419,38",nao,nao,,,
32230203811983000134650020010699431343990261,1069943,002,00,2023-02-14,"35,44",nao,nao,,,
32230203811983000134650020010699441975576329,1069944,002,00,2023-02-14,"254,66",nao,nao,,,
32230203811983000134650020010699451506778082,1069945,002,00,2023-02-14,300,nao,nao,,,
32230203811983000134650020010699461940340250,1069946,002,00,2023-02-14,150,nao,nao,,,
32230203811983000134650020010699471192227369,1069947,002,00,2023-02-14,"612,06",nao,nao,,,
32230203811983000134650020010699481404007321,1069948,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010699491447058090,1069949,002,00,2023-02-14,"252,59",nao,nao,,,
32230203811983000134650020010699501138397230,1069950,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010699511282636309,1069951,002,00,2023-02-14,"9,86",nao,nao,,,
32230203811983000134650020010699521087993367,1069952,002,00,2023-02-14,"1335,71",nao,nao,,,
32230203811983000134650020010699531225112040,1069953,002,00,2023-02-14,500,nao,nao,,,
32230203811983000134650020010699541287630955,1069954,002,00,2023-02-14,"57,5",nao,nao,,,
32230203811983000134650020010699551093482559,1069955,002,00,2023-02-14,"1372,18",nao,nao,,,
32230203811983000134650020010699561521961902,1069956,002,00,2023-02-14,"270,99",nao,nao,,,
32230203811983000134650020010699571580478136,1069957,002,00,2023-02-14,"1151,82",nao,nao,,,
32230203811983000134650020010699581783492017,1069958,002,00,2023-02-14,60,nao,nao,,,
32230203811983000134650020010699591414069552,1069959,002,02,,0,nao,nao,,,
32230203811983000134650020010699601169084079,1069960,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010699611038517092,1069961,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010699621354146047,1069962,002,00,2023-02-14,300,nao,nao,,,
32230203811983000134650020010699631796873863,1069963,002,00,2023-02-14,"185,48",nao,nao,,,
32230203811983000134650020010699641602855594,1069964,002,00,2023-02-14,1150,nao,nao,,,
32230203811983000134650020010699651085665255,1069965,002,00,2023-02-14,"266,01",nao,nao,,,
32230203811983000134650020010699661830374340,1069966,002,00,2023-02-14,"140,01",nao,nao,,,
32230203811983000134650020010699671950460720,1069967,002,00,2023-02-14,200,nao,nao,,,
32230203811983000134650020010699681752327150,1069968,002,00,2023-02-14,"443,56",nao,nao,,,
32230203811983000134650020010699691351808350,1069969,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010699701212479102,1069970,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010699711563813193,1069971,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010699721625811706,1069972,002,00,2023-02-14,"18,2",nao,nao,,,
32230203811983000134650020010699731554782137,1069973,002,00,2023-02-14,"282,61",nao,nao,,,
32230203811983000134650020010699741342350621,1069974,002,00,2023-02-14,"24,9",nao,nao,,,
32230203811983000134650020010699751727252880,1069975,002,00,2023-02-14,"756,36",nao,nao,,,
32230203811983000134650020010699761731101538,1069976,002,00,2023-02-14,25,nao,nao,,,
32230203811983000134650020010699771188691632,1069977,002,00,2023-02-14,"854,99",nao,nao,,,
32230203811983000134650020010699781874450972,1069978,002,00,2023-02-14,"580,34",nao,nao,,,
32230203811983000134650020010699791254964772,1069979,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010699801218641609,1069980,002,00,2023-02-14,23,nao,nao,,,
32230203811983000134650020010699811682170470,1069981,002,00,2023-02-14,"255,67",nao,nao,,,
32230203811983000134650020010699821134381198,1069982,002,00,2023-02-14,"431,33",nao,nao,,,
32230203811983000134650020010699831553517630,1069983,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010699841374091768,1069984,002,00,2023-02-14,300,nao,nao,,,
32230203811983000134650020010699851425653439,1069985,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010699861213446488,1069986,002,00,2023-02-14,10,nao,nao,,,
32230203811983000134650020010699871143798000,1069987,002,00,2023-02-14,"599,33",nao,nao,,,
32230203811983000134650020010699881455225283,1069988,002,00,2023-02-14,"52,02",nao,nao,,,
32230203811983000134650020010699891996698638,1069989,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010699901119694255,1069990,002,00,2023-02-14,"800,1",nao,nao,,,
32230203811983000134650020010699911497252241,1069991,002,00,2023-02-14,"25,01",nao,nao,,,
32230203811983000134650020010699921982631116,1069992,002,00,2023-02-14,"705,6",nao,nao,,,
32230203811983000134650020010699931928983830,1069993,002,00,2023-02-14,"1214,58",nao,nao,,,
32230203811983000134650020010699941952213434,1069994,002,00,2023-02-14,"52,6",nao,nao,,,
32230203811983000134650020010699951966752720,1069995,002,00,2023-02-14,"269,76",nao,nao,,,
32230203811983000134650020010699961599140660,1069996,002,00,2023-02-14,25,nao,nao,,,
32230203811983000134650020010699971353223019,1069997,002,00,2023-02-14,"347,48",nao,nao,,,
32230203811983000134650020010699981554219032,1069998,002,00,2023-02-14,"199,91",nao,nao,,,
32230203811983000134650020010699991229172976,1069999,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010700001990996154,1070000,002,00,2023-02-14,200,nao,nao,,,
32230203811983000134650020010700011658115468,1070001,002,02,,0,nao,nao,,,
32230203811983000134650020010700021756140928,1070002,002,00,2023-02-14,"233,83",nao,nao,,,
32230203811983000134650020010700031898796561,1070003,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700041372167158,1070004,002,00,2023-02-14,"29,47",nao,nao,,,
32230203811983000134650020010700051825868800,1070005,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010700061908111819,1070006,002,00,2023-02-14,"702,74",nao,nao,,,
32230203811983000134650020010700071535518533,1070007,002,00,2023-02-14,"541,85",nao,nao,,,
32230203811983000134650020010700081040264607,1070008,002,00,2023-02-14,"12,98",nao,nao,,,
32230203811983000134650020010700091856909728,1070009,002,00,2023-02-14,220,nao,nao,,,
32230203811983000134650020010700101406112722,1070010,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700111894352440,1070011,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700121513734616,1070012,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700131826300809,1070013,002,00,2023-02-14,64,nao,nao,,,
32230203811983000134650020010700141910694801,1070014,002,00,2023-02-14,"571,9",nao,nao,,,
32230203811983000134650020010700151352436483,1070015,002,00,2023-02-14,"1210,08",nao,nao,,,
32230203811983000134650020010700161137908624,1070016,002,00,2023-02-14,"662,47",nao,nao,,,
32230203811983000134650020010700171900020982,1070017,002,02,,0,nao,nao,,,
32230203811983000134650020010700181532382561,1070018,002,00,2023-02-14,"262,83",nao,nao,,,
32230203811983000134650020010700191234201531,1070019,002,00,2023-02-14,"27,32",nao,nao,,,
32230203811983000134650020010700201596356020,1070020,002,00,2023-02-14,647,nao,nao,,,
32230203811983000134650020010700211709789587,1070021,002,00,2023-02-14,"579,01",nao,nao,,,
32230203811983000134650020010700221370120438,1070022,002,00,2023-02-14,"1073,23",nao,nao,,,
32230203811983000134650020010700231188464086,1070023,002,00,2023-02-14,"214,91",nao,nao,,,
32230203811983000134650020010700241717870250,1070024,002,00,2023-02-14,"272,44",nao,nao,,,
32230203811983000134650020010700251900487882,1070025,002,00,2023-02-14,150,nao,nao,,,
32230203811983000134650020010700261205910141,1070026,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700271623624877,1070027,002,00,2023-02-14,"69,81",nao,nao,,,
32230203811983000134650020010700281541566277,1070028,002,00,2023-02-14,"201,77",nao,nao,,,
32230203811983000134650020010700291270111764,1070029,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700301618239737,1070030,002,00,2023-02-14,"910,21",nao,nao,,,
32230203811983000134650020010700311423500310,1070031,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010700321601654161,1070032,002,00,2023-02-14,"563,57",nao,nao,,,
32230203811983000134650020010700331462567904,1070033,002,00,2023-02-14,70,nao,nao,,,
32230203811983000134650020010700341619041115,1070034,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700351983922464,1070035,002,00,2023-02-14,"56,66",nao,nao,,,
32230203811983000134650020010700361341707570,1070036,002,00,2023-02-14,"44,66",nao,nao,,,
32230203811983000134650020010700371982698476,1070037,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700381625812690,1070038,002,00,2023-02-14,"267,82",nao,nao,,,
32230203811983000134650020010700391492198862,1070039,002,00,2023-02-14,"181,13",nao,nao,,,
32230203811983000134650020010700401010580303,1070040,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010700411851942724,1070041,002,00,2023-02-14,"1055,05",nao,nao,,,
32230203811983000134650020010700421126103050,1070042,002,00,2023-02-14,"24,9",nao,nao,,,
32230203811983000134650020010700431606746254,1070043,002,00,2023-02-14,"135,9",nao,nao,,,
32230203811983000134650020010700441992530173,1070044,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700451121369178,1070045,002,00,2023-02-14,"99,4",nao,nao,,,
32230203811983000134650020010700461277376187,1070046,002,00,2023-02-14,"484,09",nao,nao,,,
32230203811983000134650020010700471714313982,1070047,002,00,2023-02-14,"149,31",nao,nao,,,
32230203811983000134650020010700481534205860,1070048,002,00,2023-02-14,200,nao,nao,,,
32230203811983000134650020010700491453833729,1070049,002,00,2023-02-14,605,nao,nao,,,
32230203811983000134650020010700501161787922,1070050,002,00,2023-02-14,115,nao,nao,,,
32230203811983000134650020010700511307496002,1070051,002,00,2023-02-14,60,nao,nao,,,
32230203811983000134650020010700521070064930,1070052,002,00,2023-02-14,"318,84",nao,nao,,,
32230203811983000134650020010700531196260256,1070053,002,00,2023-02-14,180,nao,nao,,,
32230203811983000134650020010700541763973715,1070054,002,00,2023-02-14,"174,36",nao,nao,,,
32230203811983000134650020010700551158724229,1070055,002,00,2023-02-14,60,nao,nao,,,
32230203811983000134650020010700561626347906,1070056,002,00,2023-02-14,"161,65",nao,nao,,,
32230203811983000134650020010700571741861991,1070057,002,00,2023-02-14,150,nao,nao,,,
32230203811983000134650020010700581789961020,1070058,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700591827045615,1070059,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700601844995295,1070060,002,00,2023-02-14,"22,27",nao,nao,,,
32230203811983000134650020010700611725767857,1070061,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700621962951063,1070062,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700631252585115,1070063,002,00,2023-02-14,"17,35",nao,nao,,,
32230203811983000134650020010700641291457189,1070064,002,00,2023-02-14,"40,49",nao,nao,,,
32230203811983000134650020010700651560869267,1070065,002,00,2023-02-14,10,nao,nao,,,
32230203811983000134650020010700661975087744,1070066,002,00,2023-02-14,"519,97",nao,nao,,,
32230203811983000134650020010700671102387619,1070067,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010700681982016371,1070068,002,00,2023-02-14,320,nao,nao,,,
32230203811983000134650020010700691937315044,1070069,002,00,2023-02-14,"184,91",nao,nao,,,
32230203811983000134650020010700701715386256,1070070,002,00,2023-02-14,25,nao,nao,,,
32230203811983000134650020010700711036625696,1070071,002,00,2023-02-14,"720,01",nao,nao,,,
32230203811983000134650020010700721499182788,1070072,002,00,2023-02-14,"79,81",nao,nao,,,
32230203811983000134650020010700731026197130,1070073,002,00,2023-02-14,"222,22",nao,nao,,,
32230203811983000134650020010700741239960327,1070074,002,00,2023-02-14,"195,03",nao,nao,,,
32230203811983000134650020010700751535991271,1070075,002,00,2023-02-14,"254,7",nao,nao,,,
32230203811983000134650020010700761161020946,1070076,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700771838334670,1070077,002,00,2023-02-14,"175,2",nao,nao,,,
32230203811983000134650020010700781233052665,1070078,002,00,2023-02-14,"249,14",nao,nao,,,
32230203811983000134650020010700791715526720,1070079,002,00,2023-02-14,"167,1",nao,nao,,,
32230203811983000134650020010700801590726100,1070080,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700811428549580,1070081,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700821963037724,1070082,002,00,2023-02-14,70,nao,nao,,,
32230203811983000134650020010700831661695904,1070083,002,00,2023-02-14,60,nao,nao,,,
32230203811983000134650020010700841385098509,1070084,002,00,2023-02-14,35,nao,nao,,,
32230203811983000134650020010700851063572056,1070085,002,00,2023-02-14,"82,63",nao,nao,,,
32230203811983000134650020010700861230141812,1070086,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700871104485211,1070087,002,00,2023-02-14,"241,29",nao,nao,,,
32230203811983000134650020010700881554318011,1070088,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700891849486443,1070089,002,00,2023-02-14,"650,02",nao,nao,,,
32230203811983000134650020010700901662221943,1070090,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700911523196017,1070091,002,00,2023-02-14,150,nao,nao,,,
32230203811983000134650020010700921360875384,1070092,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700931444928052,1070093,002,00,2023-02-14,"1182,43",nao,nao,,,
32230203811983000134650020010700941295225060,1070094,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700951530260697,1070095,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010700961087866622,1070096,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010700971505590551,1070097,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010700981816474798,1070098,002,00,2023-02-14,"222,09",nao,nao,,,
32230203811983000134650020010700991957185668,1070099,002,00,2023-02-14,"538,97",nao,nao,,,
32230203811983000134650020010701001300196077,1070100,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701011275502936,1070101,002,00,2023-02-14,"232,94",nao,nao,,,
32230203811983000134650020010701021629705379,1070102,002,00,2023-02-14,"274,34",nao,nao,,,
32230203811983000134650020010701031552194283,1070103,002,02,,0,nao,nao,,,
32230203811983000134650020010701041821057392,1070104,002,00,2023-02-14,"350,52",nao,nao,,,
32230203811983000134650020010701051558802905,1070105,002,00,2023-02-14,200,nao,nao,,,
32230203811983000134650020010701061222846270,1070106,002,00,2023-02-14,"258,2",nao,nao,,,
32230203811983000134650020010701071667575122,1070107,002,00,2023-02-14,"278,5",nao,nao,,,
32230203811983000134650020010701081057032688,1070108,002,00,2023-02-14,"32,55",nao,nao,,,
32230203811983000134650020010701091807551721,1070109,002,00,2023-02-14,150,nao,nao,,,
32230203811983000134650020010701101104171136,1070110,002,00,2023-02-14,600,nao,nao,,,
32230203811983000134650020010701111577765600,1070111,002,00,2023-02-14,300,nao,nao,,,
32230203811983000134650020010701121140251947,1070112,002,00,2023-02-14,"1299,35",nao,nao,,,
32230203811983000134650020010701131592633705,1070113,002,00,2023-02-14,250,nao,nao,,,
32230203811983000134650020010701141243270388,1070114,002,00,2023-02-14,"711,1",nao,nao,,,
32230203811983000134650020010701151108873450,1070115,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010701161546360256,1070116,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010701171163508193,1070117,002,00,2023-02-14,"316,78",nao,nao,,,
32230203811983000134650020010701181801205995,1070118,002,00,2023-02-14,497,nao,nao,,,
32230203811983000134650020010701191406702369,1070119,002,00,2023-02-14,"437,13",nao,nao,,,
32230203811983000134650020010701201194339208,1070120,002,00,2023-02-14,60,nao,nao,,,
32230203811983000134650020010701211290022209,1070121,002,00,2023-02-14,"792,41",nao,nao,,,
32230203811983000134650020010701221648145114,1070122,002,00,2023-02-14,32,nao,nao,,,
32230203811983000134650020010701231483506547,1070123,002,00,2023-02-14,200,nao,nao,,,
32230203811983000134650020010701241574927593,1070124,002,00,2023-02-14,60,nao,nao,,,
32230203811983000134650020010701251298700078,1070125,002,00,2023-02-14,"2979,39",nao,nao,,,
32230203811983000134650020010701261731805214,1070126,002,00,2023-02-14,"15,55",nao,nao,,,
32230203811983000134650020010701271427257129,1070127,002,00,2023-02-14,"20,82",nao,nao,,,
32230203811983000134650020010701281853209130,1070128,002,00,2023-02-14,"99,4",nao,nao,,,
32230203811983000134650020010701291080227724,1070129,002,00,2023-02-14,"243,24",nao,nao,,,
32230203811983000134650020010701301072118688,1070130,002,00,2023-02-14,200,nao,nao,,,
32230203811983000134650020010701311313479370,1070131,002,00,2023-02-14,1000,nao,nao,,,
32230203811983000134650020010701321422216890,1070132,002,00,2023-02-14,"1287,41",nao,nao,,,
32230203811983000134650020010701331352177040,1070133,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701341593298039,1070134,002,00,2023-02-14,"35,15",nao,nao,,,
32230203811983000134650020010701351504979156,1070135,002,00,2023-02-14,"1347,09",nao,nao,,,
32230203811983000134650020010701361173460857,1070136,002,00,2023-02-14,"190,02",nao,nao,,,
32230203811983000134650020010701371404046594,1070137,002,00,2023-02-14,"729,8",nao,nao,,,
32230203811983000134650020010701381673521221,1070138,002,00,2023-02-14,"637,18",nao,nao,,,
32230203811983000134650020010701391555799774,1070139,002,00,2023-02-14,"458,5",nao,nao,,,
32230203811983000134650020010701401940013620,1070140,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010701411175313118,1070141,002,00,2023-02-14,"251,95",nao,nao,,,
32230203811983000134650020010701421532755717,1070142,002,00,2023-02-14,"367,72",nao,nao,,,
32230203811983000134650020010701431423104534,1070143,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010701441243332650,1070144,002,00,2023-02-14,"380,51",nao,nao,,,
32230203811983000134650020010701451978133963,1070145,002,00,2023-02-14,"601,7",nao,nao,,,
32230203811983000134650020010701461558603778,1070146,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010701471139849732,1070147,002,00,2023-02-14,"1213,82",nao,nao,,,
32230203811983000134650020010701481432783569,1070148,002,00,2023-02-14,"264,58",nao,nao,,,
32230203811983000134650020010701491032329663,1070149,002,00,2023-02-14,"154,99",nao,nao,,,
32230203811983000134650020010701501491789410,1070150,002,00,2023-02-14,"300,04",nao,nao,,,
32230203811983000134650020010701511784226025,1070151,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701521296481104,1070152,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010701531106913480,1070153,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701541359108426,1070154,002,00,2023-02-14,"599,92",nao,nao,,,
32230203811983000134650020010701551012568210,1070155,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010701561485444256,1070156,002,00,2023-02-14,"1385,92",nao,nao,,,
32230203811983000134650020010701571763967500,1070157,002,00,2023-02-14,"135,58",nao,nao,,,
32230203811983000134650020010701581620394627,1070158,002,00,2023-02-14,"199,3",nao,nao,,,
32230203811983000134650020010701591646174737,1070159,002,00,2023-02-14,171,nao,nao,,,
32230203811983000134650020010701601283284889,1070160,002,00,2023-02-14,"590,96",nao,nao,,,
32230203811983000134650020010701611764217817,1070161,002,00,2023-02-14,"261,61",nao,nao,,,
32230203811983000134650020010701621438803145,1070162,002,00,2023-02-14,"219,05",nao,nao,,,
32230203811983000134650020010701631902530811,1070163,002,00,2023-02-14,"1725,24",nao,nao,,,
32230203811983000134650020010701641375292666,1070164,002,00,2023-02-14,"99,4",nao,nao,,,
32230203811983000134650020010701651442965016,1070165,002,00,2023-02-14,80,nao,nao,,,
32230203811983000134650020010701661399791411,1070166,002,00,2023-02-14,700,nao,nao,,,
32230203811983000134650020010701671483017400,1070167,002,00,2023-02-14,"663,45",nao,nao,,,
32230203811983000134650020010701681960102300,1070168,002,00,2023-02-14,"1611,8",nao,nao,,,
32230203811983000134650020010701691244658787,1070169,002,00,2023-02-14,"371,43",nao,nao,,,
32230203811983000134650020010701701673341441,1070170,002,00,2023-02-14,"955,01",nao,nao,,,
32230203811983000134650020010701711027409450,1070171,002,00,2023-02-14,"460,53",nao,nao,,,
32230203811983000134650020010701721401503594,1070172,002,00,2023-02-14,150,nao,nao,,,
32230203811983000134650020010701731305674917,1070173,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010701741255146847,1070174,002,00,2023-02-14,"2786,64",nao,nao,,,
32230203811983000134650020010701751045804071,1070175,002,00,2023-02-14,"546,63",nao,nao,,,
32230203811983000134650020010701761047278382,1070176,002,00,2023-02-14,"347,22",nao,nao,,,
32230203811983000134650020010701771153279548,1070177,002,00,2023-02-14,"792,3",nao,nao,,,
32230203811983000134650020010701781395995641,1070178,002,00,2023-02-14,"713,78",nao,nao,,,
32230203811983000134650020010701791048304982,1070179,002,00,2023-02-14,"595,4",nao,nao,,,
32230203811983000134650020010701801869352809,1070180,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701811757216234,1070181,002,00,2023-02-14,"249,95",nao,nao,,,
32230203811983000134650020010701821110303587,1070182,002,00,2023-02-14,"283,62",nao,nao,,,
32230203811983000134650020010701831021783297,1070183,002,00,2023-02-14,220,nao,nao,,,
32230203811983000134650020010701841459678320,1070184,002,00,2023-02-14,"657,86",nao,nao,,,
32230203811983000134650020010701851319141267,1070185,002,00,2023-02-14,"624,09",nao,nao,,,
32230203811983000134650020010701861006167264,1070186,002,00,2023-02-14,"132,9",nao,nao,,,
32230203811983000134650020010701871598555866,1070187,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701881287467830,1070188,002,00,2023-02-14,"256,63",nao,nao,,,
32230203811983000134650020010701891962089328,1070189,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701901946793718,1070190,002,00,2023-02-14,"560,02",nao,nao,,,
32230203811983000134650020010701911134813444,1070191,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010701921382029546,1070192,002,00,2023-02-14,"8,72",nao,nao,,,
32230203811983000134650020010701931654270156,1070193,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010701941933498029,1070194,002,00,2023-02-14,"254,74",nao,nao,,,
32230203811983000134650020010701951015716037,1070195,002,00,2023-02-14,"318,54",nao,nao,,,
32230203811983000134650020010701961009631103,1070196,002,00,2023-02-14,"322,83",nao,nao,,,
32230203811983000134650020010701971654035687,1070197,002,00,2023-02-14,"55,52",nao,nao,,,
32230203811983000134650020010701981554401743,1070198,002,00,2023-02-14,"944,97",nao,nao,,,
32230203811983000134650020010701991829464020,1070199,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010702001813534051,1070200,002,00,2023-02-14,"160,3",nao,nao,,,
32230203811983000134650020010702011523058408,1070201,002,00,2023-02-14,"129,88",nao,nao,,,
32230203811983000134650020010702021931279234,1070202,002,00,2023-02-14,90,nao,nao,,,
32230203811983000134650020010702031109955764,1070203,002,00,2023-02-14,"1079,49",nao,nao,,,
32230203811983000134650020010702041752118559,1070204,002,00,2023-02-14,"752,86",nao,nao,,,
32230203811983000134650020010702051912688509,1070205,002,00,2023-02-14,"764,16",nao,nao,,,
32230203811983000134650020010702061931141789,1070206,002,00,2023-02-14,"152,29",nao,nao,,,
32230203811983000134650020010702071978536272,1070207,002,00,2023-02-14,"215,08",nao,nao,,,
32230203811983000134650020010702081192956880,1070208,002,00,2023-02-14,10,nao,nao,,,
32230203811983000134650020010702091644437661,1070209,002,00,2023-02-14,"218,17",nao,nao,,,
32230203811983000134650020010702101848292115,1070210,002,00,2023-02-14,"286,55",nao,nao,,,
32230203811983000134650020010702111057433985,1070211,002,00,2023-02-14,"232,52",nao,nao,,,
32230203811983000134650020010702121774282655,1070212,002,00,2023-02-14,"37,26",nao,nao,,,
32230203811983000134650020010702131261366551,1070213,002,00,2023-02-14,13,nao,nao,,,
32230203811983000134650020010702141740686243,1070214,002,00,2023-02-14,"969,12",nao,nao,,,
32230203811983000134650020010702151096629584,1070215,002,00,2023-02-14,"250,72",nao,nao,,,
32230203811983000134650020010702161482431676,1070216,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010702171043371684,1070217,002,00,2023-02-14,"374,99",nao,nao,,,
32230203811983000134650020010702181907652923,1070218,002,00,2023-02-14,100,nao,nao,,,
32230203811983000134650020010702191999336109,1070219,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010702201402299361,1070220,002,00,2023-02-14,"983,56",nao,nao,,,
32230203811983000134650020010702211705999545,1070221,002,00,2023-02-14,300,nao,nao,,,
32230203811983000134650020010702221028105430,1070222,002,00,2023-02-14,"169,86",nao,nao,,,
32230203811983000134650020010702231485199370,1070223,002,00,2023-02-14,"269,5",nao,nao,,,
32230203811983000134650020010702241678952646,1070224,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010702251461658182,1070225,002,00,2023-02-14,"260,03",nao,nao,,,
32230203811983000134650020010702261681984728,1070226,002,00,2023-02-14,"165,11",nao,nao,,,
32230203811983000134650020010702271805498908,1070227,002,00,2023-02-14,"49,9",nao,nao,,,
32230203811983000134650020010702281361880357,1070228,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010702291653002098,1070229,002,00,2023-02-14,"25,02",nao,nao,,,
32230203811983000134650020010702301071121702,1070230,002,00,2023-02-14,90,nao,nao,,,
32230203811983000134650020010702311369442753,1070231,002,00,2023-02-14,150,nao,nao,,,
32230203811983000134650020010702321847915922,1070232,002,00,2023-02-14,30,nao,nao,,,
32230203811983000134650020010702331666638908,1070233,002,00,2023-02-14,"629,45",nao,nao,,,
32230203811983000134650020010702341259113684,1070234,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010702351408416320,1070235,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010702361412269732,1070236,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010702371175940220,1070237,002,00,2023-02-14,"43,94",nao,nao,,,
32230203811983000134650020010702381567847149,1070238,002,00,2023-02-14,"69,9",nao,nao,,,
32230203811983000134650020010702391060976472,1070239,002,00,2023-02-14,20,nao,nao,,,
32230203811983000134650020010702401377272992,1070240,002,00,2023-02-14,50,nao,nao,,,
32230203811983000134650020010702411451933745,1070241,002,00,2023-02-14,"55,04",nao,nao,,,
32230203811983000134650020010702421344991765,1070242,002,00,2023-02-14,"153,22",nao,nao,,,
32230203811983000134650020010702431595359412,1070243,002,00,2023-02-14,670,nao,nao,,,
32230203811983000134650020010702441199955729,1070244,002,00,2023-02-14,"306,35",nao,nao,,,
32230203811983000134650020010702451764175385,1070245,002,00,2023-02-14,"283,05",nao,nao,,,
